Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Subsample Code,Voucher Taken,akfin_load_date
EBS_SHELF,1987,148,9565,265683,198701,37,148,57.66367,-170.88083,57.63783,-170.88067,42,,,,,,,,,0,Y,Good performance,84,84,21720,Pacific cod,Gadus macrocephalus,11.34,11,,,10-Oct-18
EBS_SHELF,1987,148,9570,265841,198701,37,153,56.65,-171.91733,56.67233,-171.94467,61,,,,,,,,,0,Y,Good performance,128,128,21720,Pacific cod,Gadus macrocephalus,106.141,20,,,10-Oct-18
EBS_SHELF,1987,148,9581,266190,198701,37,164,58.33383,-172.30833,58.35917,-172.3245,61,,,,,,,,,0,Y,Good performance,101,101,21720,Pacific cod,Gadus macrocephalus,193.729,69,,,10-Oct-18
EBS_SHELF,1989,150,10043,278564,198901,37,197,58.997,-176.2915,58.99167,-176.32433,61,,,,,,,,,0,Y,Good performance,135,135,21720,Pacific cod,Gadus macrocephalus,188.377,34,,,10-Oct-18
EBS_SHELF,1991,152,10476,289255,199101,37,207,58.97233,-177.023,58.947,-177.0305,61,,,,,,,,,0,Y,Good performance,134,134,21720,Pacific cod,Gadus macrocephalus,50.666,18,,,10-Oct-18
EBS_SHELF,1988,158,11524,314213,198801,78,106,57.33183,-169.00533,57.31933,-169.04683,42,,,,,,,,,0,Y,Good performance,73,73,21720,Pacific cod,Gadus macrocephalus,51.075,55,,,10-Oct-18
EBS_SHELF,1988,158,11525,314254,198801,78,107,57.15183,-169.32833,57.12167,-169.3245,42,,,,,,,,,0,Y,Good performance,73,73,21720,Pacific cod,Gadus macrocephalus,32.16,27,,,10-Oct-18
EBS_SHELF,1988,158,11532,314455,198801,78,114,56.63317,-170.12217,56.66,-170.13617,42,,,,,,,,,0,Y,Good performance,102,102,21720,Pacific cod,Gadus macrocephalus,121.563,28,,,10-Oct-18
EBS_SHELF,1988,158,11534,314518,198801,78,116,57.00383,-170.17917,57.02417,-170.20783,42,,,,,,,,,0,Y,Good performance,68,68,21720,Pacific cod,Gadus macrocephalus,14.334,21,,,10-Oct-18
EBS_SHELF,1989,159,11705,318735,198901,78,63,56.33417,-165.19983,56.30767,-165.2015,31,,,,,,,,,0,Y,Good performance,90,90,21720,Pacific cod,Gadus macrocephalus,68.765,42,,,10-Oct-18
EBS_SHELF,1991,162,12183,330403,199101,78,20,56.681,-160.42617,56.65333,-160.43983,31,,,,,,,,,0,Y,Good performance,62,62,21720,Pacific cod,Gadus macrocephalus,171.186,108,,,10-Oct-18
EBS_SHELF,1993,167,13087,351786,199301,89,174,59.98683,-175.258,60.01483,-175.27167,61,,,,,,,,,0,Y,Good performance,117,117,21720,Pacific cod,Gadus macrocephalus,75.387,45,,,10-Oct-18
EBS_SHELF,1993,167,13089,351850,199301,89,176,60.64,-175.45683,60.66533,-175.45633,61,,,,,,,,,0,Y,Good performance,106,106,21720,Pacific cod,Gadus macrocephalus,33.158,16,,,10-Oct-18
EBS_SHELF,1990,160,11931,324195,199001,78,65,56.99517,-165.80533,57.01683,-165.79317,31,,,,,,,,,0,Y,Good performance,73,73,21720,Pacific cod,Gadus macrocephalus,140.75,41,,,10-Oct-18
EBS_SHELF,1990,160,11932,324233,199001,78,66,57.34633,-165.8275,57.37383,-165.82933,31,,,,,,,,,0,Y,Good performance,68,68,21720,Pacific cod,Gadus macrocephalus,57.788,45,,,10-Oct-18
EBS_SHELF,1990,160,11939,324452,199001,78,73,59.63983,-166.001,59.63917,-166.05117,20,,,,,,,,,6,Y,Unspecified problems,26,26,21720,Pacific cod,Gadus macrocephalus,0.68,39,,,10-Oct-18
EBS_SHELF,1988,158,11602,316466,198801,78,184,58.98483,-175.71933,59.0075,-175.73567,61,,,,,,,,,0,Y,Good performance,137,137,21720,Pacific cod,Gadus macrocephalus,236.458,71,,,10-Oct-18
EBS_SHELF,1988,158,11608,316627,198801,78,190,61.02867,-176.29967,61.05417,-176.303,90,,,,,,,,,0,Y,Good performance,115,115,21720,Pacific cod,Gadus macrocephalus,13.381,10,,,10-Oct-18
EBS_SHELF,1988,158,11609,316652,198801,78,191,61.34783,-176.28717,61.37233,-176.28283,90,,,,,,,,,0,Y,Good performance,110,110,21720,Pacific cod,Gadus macrocephalus,0.907,5,,,10-Oct-18
EBS_SHELF,1988,158,11613,316750,198801,78,195,60.3505,-177.39617,60.3265,-177.3865,61,,,,,,,,,0,Y,Good performance,154,154,21720,Pacific cod,Gadus macrocephalus,30.164,9,,,10-Oct-18
EBS_SHELF,1989,159,11775,320335,198901,78,133,60.99317,-172.16917,60.96883,-172.16567,41,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,3.447,2,,,10-Oct-18
EBS_SHELF,1988,149,9791,272224,198801,37,162,61.66933,-174.41067,61.64483,-174.40817,82,,,,,,,,,0,Y,Good performance,77,77,21720,Pacific cod,Gadus macrocephalus,0.181,2,,,10-Oct-18
EBS_SHELF,1988,149,9814,273004,198801,37,185,61.66533,-176.42567,61.67083,-176.478,90,,,,,,,,,0,Y,Good performance,104,104,21720,Pacific cod,Gadus macrocephalus,4.853,3,,,10-Oct-18
EBS_SHELF,1992,153,10655,293553,199201,37,172,60.00983,-175.933,59.99233,-175.934,61,,,,,,,,,0,Y,Good performance,128,128,21720,Pacific cod,Gadus macrocephalus,147.916,43,,,10-Oct-18
EBS_SHELF,1992,153,10558,291152,199201,37,75,56.009,-166.40067,55.98867,-166.397,50,,,,,,,,,0,Y,Good performance,123,123,21720,Pacific cod,Gadus macrocephalus,70.76,20,,,10-Oct-18
EBS_SHELF,1992,153,10561,291213,199201,37,78,55.018,-166.33217,55.0015,-166.3335,50,,,,,,,,,0,Y,Good performance,141,141,21720,Pacific cod,Gadus macrocephalus,29.484,7,,,10-Oct-18
EBS_SHELF,1985,146,9201,255349,198501,37,134,59.348,-169.24417,59.32517,-169.24583,20,,,,,,,,,0,Y,Good performance,48,48,21720,Pacific cod,Gadus macrocephalus,40.46,42,,,10-Oct-18
EBS_SHELF,1991,162,12196,330796,199101,78,33,56.652,-161.583,56.62917,-161.59433,31,,,,,,,,,0,Y,Good performance,91,91,21720,Pacific cod,Gadus macrocephalus,44.679,109,,,10-Oct-18
EBS_SHELF,1992,153,10601,292183,199201,37,118,57.82617,-170.62333,57.83933,-170.6175,42,,,,,,,,,0,Y,Good performance,75,75,21720,Pacific cod,Gadus macrocephalus,33.112,53,,,10-Oct-18
EBS_SHELF,1992,153,10606,292324,199201,37,123,59.32167,-170.535,59.34733,-170.53467,41,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,18.597,7,,,10-Oct-18
EBS_SHELF,1992,153,10618,292665,199201,37,135,57.314,-172.71517,57.33767,-172.715,61,,,,,,,,,0,Y,Good performance,115,115,21720,Pacific cod,Gadus macrocephalus,198.673,23,,,10-Oct-18
EBS_SHELF,1985,146,9257,256956,198501,37,190,56.337,-168.24833,56.3155,-168.24617,50,,,,,,,,,0,Y,Good performance,152,152,21720,Pacific cod,Gadus macrocephalus,52.844,13,,,10-Oct-18
EBS_SHELF,1985,146,9258,256984,198501,37,191,56.01083,-168.192,55.99167,-168.16983,50,,,,,,,,,0,Y,Good performance,146,146,21720,Pacific cod,Gadus macrocephalus,132.222,31,,,10-Oct-18
EBS_SHELF,1985,146,9260,257040,198501,37,193,56.32633,-167.65567,56.335,-167.7,50,,,,,,,,,0,Y,Good performance,130,130,21720,Pacific cod,Gadus macrocephalus,4.99,2,,,10-Oct-18
EBS_SHELF,1990,160,11954,324899,199001,78,88,55.29917,-166.96667,55.27233,-166.96817,50,,,,,,,,,0,Y,Good performance,144,144,21720,Pacific cod,Gadus macrocephalus,35.38,6,,,10-Oct-18
EBS_SHELF,1993,166,12800,344580,199301,88,92,60.01067,-169.34783,59.99033,-169.33167,20,,,,,,,,,0,Y,Good performance,44,44,21720,Pacific cod,Gadus macrocephalus,91.172,425,,,10-Oct-18
EBS_SHELF,1993,166,12804,344668,199301,88,96,58.67883,-169.18633,58.65267,-169.17317,41,,,,,,,,,0,Y,Good performance,60,60,21720,Pacific cod,Gadus macrocephalus,131.542,170,,,10-Oct-18
EBS_SHELF,1993,166,12808,344774,199301,88,100,57.6715,-169.03,57.642,-169.03333,42,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,211.465,217,,,10-Oct-18
EBS_SHELF,1993,166,12812,344885,199301,88,104,56.991,-168.91733,57.0045,-168.96517,32,,,,,,,,,0,Y,Good performance,77,77,21720,Pacific cod,Gadus macrocephalus,31.751,9,,,10-Oct-18
EBS_SHELF,1993,166,12815,344954,199301,88,107,56.34483,-168.88033,56.34767,-168.93167,50,,,,,,,,,0,Y,Good performance,128,128,21720,Pacific cod,Gadus macrocephalus,31.162,14,,,10-Oct-18
EBS_SHELF,1993,166,12818,345008,199301,88,110,56.3325,-170.05183,56.36267,-170.0605,50,,,,,,,,,0,Y,Good performance,108,108,21720,Pacific cod,Gadus macrocephalus,15.649,4,,,10-Oct-18
EBS_SHELF,1993,166,12821,345088,199301,88,113,56.99633,-170.20133,57.00083,-170.15417,42,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,13.154,55,,,10-Oct-18
EBS_SHELF,1993,166,12826,345132,199301,88,118,57.32917,-170.23767,57.33733,-170.19267,42,,,,,,,,,0,Y,Good performance,53,53,21720,Pacific cod,Gadus macrocephalus,0.454,10,,,10-Oct-18
EBS_SHELF,1993,166,12828,345176,199301,88,120,57.8165,-170.63167,57.84417,-170.62483,42,,,,,,,,,0,Y,Good performance,75,75,21720,Pacific cod,Gadus macrocephalus,110.178,109,,,10-Oct-18
EBS_SHELF,1990,151,10258,283565,199001,37,192,59.31917,-177.0555,59.3455,-177.0565,61,,,,,,,,,0,Y,Good performance,150,150,21720,Pacific cod,Gadus macrocephalus,37.875,6,,,10-Oct-18
EBS_SHELF,1989,159,11779,320457,198901,78,137,60.00983,-171.96533,59.98833,-171.99017,43,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,110.586,68,,,10-Oct-18
EBS_SHELF,1989,159,11781,320515,198901,78,139,59.674,-171.939,59.65667,-171.90083,43,,,,,,,,,0,Y,Good performance,79,79,21720,Pacific cod,Gadus macrocephalus,39.508,10,,,10-Oct-18
EBS_SHELF,1989,159,11793,320821,198901,78,151,56.99083,-172.63683,57.01933,-172.63833,61,,,,,,,,,0,Y,Good performance,124,124,21720,Pacific cod,Gadus macrocephalus,37.421,10,,,10-Oct-18
EBS_SHELF,1985,146,9204,255438,198501,37,137,58.3475,-169.105,58.3215,-169.10733,41,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,135.624,200,,,10-Oct-18
EBS_SHELF,1985,146,9214,255737,198501,37,147,57.002,-163.978,57.02567,-163.97417,31,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,24.494,37,,,10-Oct-18
EBS_SHELF,1985,146,9217,255814,198501,37,150,57.98767,-163.98583,58.00533,-164.01617,10,,,,,,,,,0,Y,Good performance,44,44,21720,Pacific cod,Gadus macrocephalus,63.957,96,,,10-Oct-18
EBS_SHELF,1985,146,9220,255904,198501,37,153,57.98967,-164.6215,57.96533,-164.61,10,,,,,,,,,0,Y,Good performance,42,42,21720,Pacific cod,Gadus macrocephalus,175.359,191,,,10-Oct-18
EBS_SHELF,1988,149,9673,268588,198801,37,44,58.99083,-164.649,58.96683,-164.65033,10,,,,,,,,,0,Y,Good performance,26,26,21720,Pacific cod,Gadus macrocephalus,0.363,3,,,10-Oct-18
EBS_SHELF,1986,147,9398,260924,198601,37,124,59.66017,-171.24133,59.68283,-171.25717,41,,,,,,,,,0,Y,Good performance,71,71,21720,Pacific cod,Gadus macrocephalus,0.227,1,,,10-Oct-18
EBS_SHELF,1989,150,9864,274152,198901,37,18,56.98517,-160.954,57.01033,-160.94933,31,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,22.861,20,,,10-Oct-18
EBS_SHELF,1985,146,9266,257211,198501,37,199,57.49683,-169.2105,57.51683,-169.237,42,,,,,,,,,0,Y,Good performance,70,70,21720,Pacific cod,Gadus macrocephalus,10.115,17,,,10-Oct-18
EBS_SHELF,1985,146,9269,257308,198501,37,202,57.999,-169.092,57.9945,-169.14317,42,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,47.627,59,,,10-Oct-18
EBS_SHELF,1987,148,9459,262614,198701,37,42,57.992,-162.1065,58.01417,-162.13033,10,,,,,,,,,0,Y,Good performance,35,35,21720,Pacific cod,Gadus macrocephalus,13.109,48,,,10-Oct-18
EBS_SHELF,1987,148,9462,262694,198701,37,45,58.97567,-163.2975,58.98933,-163.3385,10,,,,,,,,,0,Y,Good performance,20,20,21720,Pacific cod,Gadus macrocephalus,56.019,18,,,10-Oct-18
EBS_SHELF,1989,150,9919,275347,198901,37,73,58.31933,-165.9175,58.34217,-165.91733,10,,,,,,,,,0,Y,Good performance,42,42,21720,Pacific cod,Gadus macrocephalus,0.045,3,,,10-Oct-18
EBS_SHELF,1989,150,9920,275373,198901,37,74,58.65717,-165.93317,58.68283,-165.95017,10,,,,,,,,,0,Y,Good performance,35,35,21720,Pacific cod,Gadus macrocephalus,8.845,4,,,10-Oct-18
EBS_SHELF,1989,150,9930,275585,198901,37,84,56.99283,-167.11767,57.01167,-167.097,31,,,,,,,,,0,Y,Good performance,71,71,21720,Pacific cod,Gadus macrocephalus,506.436,71,,,10-Oct-18
EBS_SHELF,1986,156,10979,298466,198602,57,109,58.31017,-169.12033,58.33533,-169.10717,41,,,,,,,,,0,Y,Good performance,71,71,21720,Pacific cod,Gadus macrocephalus,96.842,101,,,10-Oct-18
EBS_SHELF,1986,156,10981,298522,198602,57,111,58.975,-169.1855,59.00017,-169.20017,41,,,,,,,,,0,Y,Good performance,57,57,21720,Pacific cod,Gadus macrocephalus,292.295,262,,,10-Oct-18
EBS_SHELF,1986,156,10996,298931,198602,57,126,57.49883,-170.59683,57.48217,-170.56167,42,,,,,,,,,0,Y,Good performance,77,77,21720,Pacific cod,Gadus macrocephalus,202.484,189,,,10-Oct-18
EBS_SHELF,1988,158,11451,312285,198801,78,33,57.31367,-162.78717,57.284,-162.8065,10,,,,,,,,,0,Y,Good performance,49,49,21720,Pacific cod,Gadus macrocephalus,50.757,63,,,10-Oct-18
EBS_SHELF,1988,158,11453,312330,198801,78,35,56.6575,-162.78367,56.63567,-162.81133,31,,,,,,,,,0,Y,Good performance,75,75,21720,Pacific cod,Gadus macrocephalus,65.589,68,,,10-Oct-18
EBS_SHELF,1992,165,12642,340230,199201,87,108,59.98483,-171.28133,60.0055,-171.30483,41,,,,,,,,,0,Y,Good performance,70,70,21720,Pacific cod,Gadus macrocephalus,0.091,2,,,10-Oct-18
EBS_SHELF,1992,165,12648,340470,199201,87,114,59.80267,-172.85967,59.79467,-172.83533,43,,,,,,,,,0,Y,Good performance,80,80,21720,Pacific cod,Gadus macrocephalus,9.525,19,,,10-Oct-18
EBS_SHELF,1991,162,12271,332559,199101,78,108,56.001,-168.21583,55.97783,-168.21767,50,,,,,,,,,0,Y,Good performance,152,152,21720,Pacific cod,Gadus macrocephalus,145.376,39,,,10-Oct-18
EBS_SHELF,1991,162,12274,332624,199101,78,111,56.35433,-168.87933,56.37483,-168.89817,50,,,,,,,,,0,Y,Good performance,128,128,21720,Pacific cod,Gadus macrocephalus,23.496,16,,,10-Oct-18
EBS_SHELF,1991,162,12279,332708,199101,78,116,57.011,-169.53983,57.02967,-169.513,42,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,80.241,61,,,10-Oct-18
EBS_SHELF,1991,162,12284,332824,199101,78,121,57.34517,-169.00167,57.35833,-169.03983,42,,,,,,,,,0,Y,Good performance,73,73,21720,Pacific cod,Gadus macrocephalus,191.235,135,,,10-Oct-18
EBS_SHELF,1985,157,11313,306837,198501,60,198,56.66517,-172.01733,56.66567,-171.9725,61,,,,,,,,,0,Y,Good performance,128,128,21720,Pacific cod,Gadus macrocephalus,29.937,12,,,10-Oct-18
EBS_SHELF,1985,157,11318,306995,198501,60,203,57.04383,-173.32933,57.03417,-173.37217,61,,,,,,,,,0,Y,Good performance,154,154,21720,Pacific cod,Gadus macrocephalus,209.56,38,,,10-Oct-18
EBS_SHELF,1985,157,11322,307151,198501,60,207,57.33517,-171.48617,57.3295,-171.43917,41,,,,,,,,,0,Y,Good performance,101,101,21720,Pacific cod,Gadus macrocephalus,186.426,110,,,10-Oct-18
EBS_SHELF,1989,150,9876,274421,198901,37,30,56.01433,-162.2275,55.98933,-162.23533,31,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,311.754,152,,,10-Oct-18
EBS_SHELF,1991,152,10307,284516,199101,37,38,59.34533,-164.624,59.343,-164.67083,10,,,,,,,,,0,Y,Good performance,20,20,21720,Pacific cod,Gadus macrocephalus,0.091,4,,,10-Oct-18
EBS_SHELF,1992,153,10484,289453,199201,37,1,58.01883,-158.9685,57.99333,-158.97033,10,,,,,,,,,0,Y,Good performance,42,42,21720,Pacific cod,Gadus macrocephalus,3.175,4,,,10-Oct-18
EBS_SHELF,1991,152,10367,286141,199101,37,98,59.321,-169.25217,59.33867,-169.2515,20,,,,,,,,,0,Y,Good performance,48,48,21720,Pacific cod,Gadus macrocephalus,12.247,17,,,10-Oct-18
EBS_SHELF,1990,160,11993,325960,199001,78,127,56.997,-170.77433,57.02283,-170.77283,42,,,,,,,,,0,Y,Good performance,99,99,21720,Pacific cod,Gadus macrocephalus,9.344,3,,,10-Oct-18
EBS_SHELF,1990,160,11994,325988,199001,78,128,57.35017,-170.828,57.36583,-170.83,42,,,,,,,,,0,Y,Good performance,82,82,21720,Pacific cod,Gadus macrocephalus,188.513,101,,,10-Oct-18
EBS_SHELF,1990,160,11996,326037,199001,78,130,58.00217,-170.98033,58.026,-170.98967,42,,,,,,,,,0,Y,Good performance,88,88,21720,Pacific cod,Gadus macrocephalus,401.475,281,,,10-Oct-18
EBS_SHELF,1988,158,11463,312564,198801,78,45,57.29217,-163.93617,57.3195,-163.91217,31,,,,,,,,,0,Y,Good performance,66,66,21720,Pacific cod,Gadus macrocephalus,25.038,37,,,10-Oct-18
EBS_SHELF,1990,160,11956,324949,199001,78,90,55.34067,-167.54183,55.35917,-167.5715,50,,,,,,,,,0,Y,Good performance,152,152,21720,Pacific cod,Gadus macrocephalus,71.668,26,,,10-Oct-18
EBS_SHELF,1989,159,11808,321292,198901,78,166,60.65767,-174.10783,60.659,-174.155,41,,,,,,,,,0,Y,Good performance,88,88,21720,Pacific cod,Gadus macrocephalus,35.698,15,,,10-Oct-18
EBS_SHELF,1989,159,11811,321352,198901,78,169,59.84133,-174.22133,59.83533,-174.20583,62,,,,,,,,,0,Y,Good performance,108,108,21720,Pacific cod,Gadus macrocephalus,21.319,10,,,10-Oct-18
EBS_SHELF,1989,159,11813,321409,198901,78,171,58.31517,-174.26883,58.338,-174.2845,61,,,,,,,,,0,Y,Good performance,154,154,21720,Pacific cod,Gadus macrocephalus,11.34,4,,,10-Oct-18
EBS_SHELF,1989,159,11817,321487,198901,78,175,59.67317,-174.4495,59.68617,-174.45667,62,,,,,,,,,0,Y,Good performance,115,115,21720,Pacific cod,Gadus macrocephalus,179.124,41,,,10-Oct-18
EBS_SHELF,1991,162,12304,333330,199101,78,141,57.738,-172.15017,57.76167,-172.16467,61,,,,,,,,,0,Y,Good performance,110,110,21720,Pacific cod,Gadus macrocephalus,61.552,19,,,10-Oct-18
EBS_SHELF,1991,162,12305,333365,199101,78,142,58.0735,-172.23667,58.099,-172.24333,61,,,,,,,,,0,Y,Good performance,106,106,21720,Pacific cod,Gadus macrocephalus,15.195,15,,,10-Oct-18
EBS_SHELF,1992,153,10503,289916,199201,37,20,55.658,-162.83417,55.684,-162.83383,10,,,,,,,,,0,Y,Good performance,48,48,21720,Pacific cod,Gadus macrocephalus,9.525,7,,,10-Oct-18
EBS_SHELF,1985,146,9150,253695,198501,37,83,59.01567,-166.59217,58.991,-166.59567,20,,,,,,,,,0,Y,Good performance,31,31,21720,Pacific cod,Gadus macrocephalus,26.308,20,,,10-Oct-18
EBS_SHELF,1985,146,9154,253827,198501,37,87,58.66083,-167.87333,58.68617,-167.87167,20,,,,,,,,,0,Y,Good performance,44,44,21720,Pacific cod,Gadus macrocephalus,2.722,6,,,10-Oct-18
EBS_SHELF,1985,146,9155,253858,198501,37,88,58.98983,-167.88467,58.99433,-167.84117,20,,,,,,,,,0,Y,Good performance,40,40,21720,Pacific cod,Gadus macrocephalus,74.389,68,,,10-Oct-18
EBS_SHELF,1987,148,9584,266283,198701,37,167,59.32583,-172.49717,59.3495,-172.5045,43,,,,,,,,,0,Y,Good performance,86,86,21720,Pacific cod,Gadus macrocephalus,184.159,170,,,10-Oct-18
EBS_SHELF,1987,148,9585,266299,198701,37,168,59.499,-172.88267,59.51233,-172.92317,43,,,,,,,,,0,Y,Good performance,93,93,21720,Pacific cod,Gadus macrocephalus,113.217,83,,,10-Oct-18
EBS_SHELF,1985,157,11147,302304,198501,60,32,59.006,-172.446,58.98183,-172.4385,41,,,,,,,,,0,Y,Good performance,99,99,21720,Pacific cod,Gadus macrocephalus,117.208,91,,,10-Oct-18
EBS_SHELF,1985,157,11149,302358,198501,60,34,59.49667,-172.872,59.51233,-172.91567,43,,,,,,,,,0,Y,Good performance,93,93,21720,Pacific cod,Gadus macrocephalus,92.714,156,,,10-Oct-18
EBS_SHELF,1985,157,11153,302489,198501,60,38,60.1755,-173.0305,60.1505,-173.03217,43,,,,,,,,,0,Y,Good performance,59,59,21720,Pacific cod,Gadus macrocephalus,18.313,62,,,10-Oct-18
EBS_SHELF,1985,157,11156,302574,198501,60,41,60.67767,-174.15067,60.65367,-174.12967,41,,,,,,,,,0,Y,Good performance,86,86,21720,Pacific cod,Gadus macrocephalus,26.762,6,,,10-Oct-18
EBS_SHELF,1985,157,11213,304278,198501,60,98,55.675,-166.997,55.6545,-166.96983,50,,,,,,,,,0,Y,Good performance,134,134,21720,Pacific cod,Gadus macrocephalus,199.944,38,,,10-Oct-18
EBS_SHELF,1985,157,11218,304362,198501,60,103,55.67,-168.17267,55.66883,-168.22233,50,,,,,,,,,0,Y,Good performance,134,134,21720,Pacific cod,Gadus macrocephalus,278.506,68,,,10-Oct-18
EBS_SHELF,1985,157,11229,304579,198501,60,114,57.8285,-168.73467,57.85633,-168.75517,42,,,,,,,,,0,Y,Good performance,70,70,21720,Pacific cod,Gadus macrocephalus,13.245,23,,,10-Oct-18
EBS_SHELF,1989,159,11722,319176,198901,78,80,59.0065,-166.58167,59.03233,-166.586,20,,,,,,,,,0,Y,Good performance,33,33,21720,Pacific cod,Gadus macrocephalus,13.835,9,,,10-Oct-18
EBS_SHELF,1988,149,9706,269432,198801,37,77,55.6615,-166.9805,55.6845,-166.98067,50,,,,,,,,,0,Y,Good performance,135,135,21720,Pacific cod,Gadus macrocephalus,137.439,27,,,10-Oct-18
EBS_SHELF,1990,160,11978,325557,199001,78,112,59.01383,-169.81633,58.98817,-169.81317,41,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,3.175,3,,,10-Oct-18
EBS_SHELF,1990,160,11984,325752,199001,78,118,57.49667,-169.96067,57.47917,-169.924,42,,,,,,,,,0,Y,Good performance,70,70,21720,Pacific cod,Gadus macrocephalus,30.3,27,,,10-Oct-18
EBS_SHELF,1992,165,12665,340987,199201,87,131,56.67617,-171.96767,56.65117,-171.96483,61,,,,,,,,,0,Y,Good performance,124,124,21720,Pacific cod,Gadus macrocephalus,76.884,29,,,10-Oct-18
EBS_SHELF,1993,166,12846,345681,199301,88,138,58.34583,-171.647,58.318,-171.635,41,,,,,,,,,0,Y,Good performance,95,95,21720,Pacific cod,Gadus macrocephalus,95.617,65,,,10-Oct-18
EBS_SHELF,1986,156,10872,295397,198602,57,2,57.33167,-159.06183,57.35517,-159.0755,10,,,,,,,,,0,Y,Good performance,46,46,21720,Pacific cod,Gadus macrocephalus,47.627,90,,,10-Oct-18
EBS_SHELF,1989,159,11843,322101,198901,78,201,59.33467,-175.7515,59.3345,-175.79867,61,,,,,,,,,0,Y,Good performance,139,139,21720,Pacific cod,Gadus macrocephalus,144.106,26,,,10-Oct-18
EBS_SHELF,1989,159,11846,322158,198901,78,204,59.25633,-176.9405,59.239,-176.93183,61,,,,,,,,,0,Y,Good performance,148,148,21720,Pacific cod,Gadus macrocephalus,185.429,26,,,10-Oct-18
EBS_SHELF,1991,162,12321,333869,199101,78,158,61.994,-174.57967,61.97117,-174.56317,82,,,,,,,,,0,Y,Good performance,75,75,21720,Pacific cod,Gadus macrocephalus,0.68,5,,,10-Oct-18
EBS_SHELF,1991,162,12327,334047,199101,78,164,60.3125,-174.63167,60.28933,-174.619,62,,,,,,,,,0,Y,Good performance,106,106,21720,Pacific cod,Gadus macrocephalus,83.461,47,,,10-Oct-18
EBS_SHELF,1991,162,12330,334152,199101,78,167,59.8415,-174.27517,59.81833,-174.28233,62,,,,,,,,,0,Y,Good performance,112,112,21720,Pacific cod,Gadus macrocephalus,19.958,17,,,10-Oct-18
EBS_SHELF,1991,162,12332,334220,199101,78,169,59.31783,-174.30917,59.31,-174.26633,62,,,,,,,,,0,Y,Good performance,121,121,21720,Pacific cod,Gadus macrocephalus,86.954,32,,,10-Oct-18
EBS_SHELF,1991,162,12335,334315,199101,78,172,58.60817,-173.6335,58.585,-173.626,61,,,,,,,,,0,Y,Good performance,128,128,21720,Pacific cod,Gadus macrocephalus,64.138,22,,,10-Oct-18
EBS_SHELF,1991,162,12341,334469,199101,78,178,58.3905,-174.323,58.41183,-174.34567,61,,,,,,,,,0,Y,Good performance,201,201,21720,Pacific cod,Gadus macrocephalus,14.424,4,,,10-Oct-18
EBS_SHELF,1991,162,12342,334504,199101,78,179,58.66967,-174.39333,58.6795,-174.442,61,,,,,,,,,0,Y,Good performance,170,170,21720,Pacific cod,Gadus macrocephalus,404.65,109,,,10-Oct-18
EBS_SHELF,1985,157,11164,302795,198501,60,49,58.67217,-173.64633,58.64867,-173.63167,61,,,,,,,,,0,Y,Good performance,126,126,21720,Pacific cod,Gadus macrocephalus,267.62,53,,,10-Oct-18
EBS_SHELF,1985,157,11165,302827,198501,60,50,58.33217,-173.56867,58.33917,-173.57783,61,,,,,,,,,0,Y,Good performance,115,115,21720,Pacific cod,Gadus macrocephalus,77.882,18,,,10-Oct-18
EBS_SHELF,1988,149,9660,268297,198801,37,31,56.35233,-163.38367,56.37633,-163.37983,31,,,,,,,,,0,Y,Good performance,84,84,21720,Pacific cod,Gadus macrocephalus,18.098,18,,,10-Oct-18
EBS_SHELF,1990,151,10158,281258,199001,37,92,56.34133,-168.855,56.35583,-168.89017,50,,,,,,,,,0,Y,Good performance,126,128,21720,Pacific cod,Gadus macrocephalus,298.509,46,,,10-Oct-18
EBS_SHELF,1990,151,10166,281435,199001,37,100,57.81933,-169.3365,57.83367,-169.3675,42,,,,,,,,,0,Y,Good performance,64,64,21720,Pacific cod,Gadus macrocephalus,126.099,53,,,10-Oct-18
